,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
223,Código 1284577  / Rosales,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,5,100 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
224,Código 1284399  / Guayabal,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,0,70 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
225,Código 1282692  / Santa Fé,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica y madera laminada,2,44 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,4,44 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
226,Código 1202704  / Malibú,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Ceramica,2,97 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,97 M2.,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
227,Código 1281406  / Belén La Palma,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,80 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,80 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
228,Código 1281003  / Guayabal,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,44 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,5,44 M2.,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
229,Código 1279831  / Santa Fé,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Madera laminadaPorcelanato,2 + Baño de servicio,74 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,6,74 M2.,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
230,Código 1279554  / Santa Fé,"EN ARRIENDO $2,900,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2 + Baño de servicio,62 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2 + Alcoba de servicio,6,62 M2.,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0
231,Código 1279305  / Guayabal,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,IntegralCON RED DE GAS,1 + cuarto útil (),,"1
                                    MAS BAÑO PRIVADO Y CLOSET",4,55 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
232,Código 1279042  / Belén Los Alpes,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,68 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
233,Código 1278601  / Nueva Villa Aburrá,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Nueva Villa Aburrá Medellin ,Nueva Villa Aburrá,Baldosa comun,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,2,Semi-Integral,0 (),,3,4,120 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Código 1276141  / Belén San Bernardo,"EN ARRIENDO $23,000,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Baldosa comun,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"Apartamento para la venta en san bernardo, 4 alcobas una de ellas de servicio, 4 closet, 3 baños cabinados, sala, comedor, zona de ropas, cocina integral, red de gas, mezzanine, piso en baldosa, 120mt2 , Con el parqueadero 450 millones",3 + Alcoba de servicio,3,120 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
235,Código 1275997  / Santa Fé,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica y madera laminada,2,64 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,5,64 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
236,Código 1275723  / Belen Parque,"EN ARRIENDO $900,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,1,35 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,1,4,35 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Código 1275290  / Belén Miravalle,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Ceramica,1,18 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,0,18 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,Código 1275210  / Santa Fé,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Madera,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,65 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
239,Código 1275190  / Guayabal,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Madera laminada,1,42 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,5,42 M2.,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
240,Código 1275115  / Belen Parque,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Baldosa comun,"2
                                    enchapados",135 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 + cuarto útil (),,5,0,135 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
241,Código 1272886  / Guayabal,"EN ARRIENDO $2,600,000",Apartamento en Arriendo o Venta Guayabal Medellin ,Guayabal,Ceramica,1,42 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,5,42 M2.,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
242,Código 1272244  / Guayabal,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,42 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,5,42 M2.,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
243,Código 1271866  / Guayabal,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,66 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,66 M2.,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
244,Código 1271624  / Belén Los Alpes,"EN ARRIENDO $3,300,000",Apartamento en Arriendo o Venta Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,2,92 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),"Casa para arriendo o venta en sector los alpes, consta de 4 alcobas, 3 closet, sala comesor, 2 baños cabinados, cuarto util, balcon doble, terraza, piso en ceramica, 92mt2
https://www.inmobiliariatrianon.com/inmueble/4206",4,3,92 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
245,Código 1271131  / Belen La Gloria,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Ceramica,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"Apartamento para arrendar en la gloria, consta de 2 alcobas con closet cada una, 1 baño cabinado, sala comedor, zona de ropas, cocina semi integral, red de gas, balcon, piso en ceramica, 45mt2
https://www.inmobiliariatrianon.com/inmueble/2882",2,3,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
246,Código 1269855  / Belén Las Mercedes,"EN ARRIENDO $930,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,25 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
247,Código 1268734  / Rodeo Alto,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,68 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
248,Código 1268144  / Santa Fé,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Madera laminada y porcelanato,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,90 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
249,Código 1267091  / Belen Las Violetas,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Belen Las Violetas Medellin ,Belen Las Violetas,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,5,70 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Código 1266939  / Loma de los Bernal,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,4,250 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,5,5,250 M2.,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
251,Código 1266644  / Loma de los Bernal,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Madera laminada,2,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),mini golf,3,5,75 M2.,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
252,Código 1265583  / Porvenir,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Porvenir Medellin ,Porvenir,Ceramica,2,160 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"Casa en arriendo en belen porvenir,se puede usar para oficinas, consta de 6 alcobas, 4 closet, 2 baños cabinados, cocina integral 2 patios, sala, comedor, red de gas, piso en ceramica. 160mts
https://www.inmobiliariatrianon.com/inmueble/4162",6,4,160 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
253,Código 1265022  / Loma de los Bernal,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,88 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,5,88 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
254,Código 1263468  / Guayabal,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,55 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,Código 1263467  / Guayabal,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,55 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256,Código 1263115  / Belen Parque,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"https://www.inmobiliariatrianon.com/inmueble/4141
Aparta estudio para arrendar en belen parque, consta de 1 alcoba con closet, 2 baños, sala comedor, cocina integral,1patio pequeño, piso en ceramica, 60mts",1,4,60 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Código 1262957  / Malibú,"EN ARRIENDO $9,500,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Ceramica,10,400 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,1 (garaje  caben 2 carros),,10,5,400 M2.,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
258,Código 1262013  / Rosales,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),"https://www.inmobiliariatrianon.com/inmueble/4135
Inmueble para arrendar en el sector de rosales, $1.400.000 para vivienda, $1.900.000 para Negocio, consta  de 1 alcoba, 2 baños, cocina semi integral, 1 patio, sala comedor, red de gas, zona de parqueo, piso en ceramica",1,4,70 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Código 1260890  / Belén Los Alpes,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,50 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Código 1260832  / Belén Los Alpes,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),"https://www.inmobiliariatrianon.com/inmueble/4126
Arrendamos inmueble para vivienda $1.350.000 para local $1.500.000
Conta de 1 alcoba, closet, cocina sencilla, red de gas, zona de ropas,1 baño con orinal, puerta garaje piso en ceramica.",1,4,30 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
261,Código 1259475  / Belén Las Mercedes,"EN ARRIENDO $920,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,30 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Código 1258276  / Belén La Palma,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,224.1 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,5,224 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Código 1257200  / Malibú,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Ceramica,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),"Porteria 24 horas,",3,5,100 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
264,Código 1256300  / Belen La Gloria,"EN ARRIENDO $6,200,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Ceramica,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,5,100 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Código 1256016  / Rosales,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (MOTO),,3,5,100 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
266,Código 1255583  / Loma de los Bernal,"EN ARRIENDO $2,050,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,CeramicaMadera laminada,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,68 M2.,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
267,Código 1255521  / Belén Los Alpes,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,60 M2.,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Código 1255289  / Belén San Bernardo,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,45 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
269,Código 1255086  / Belén La Palma,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,16 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,16 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
270,Código 1254572  / Rosales,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,35 M2. aproximadamente,Medellin Zona 4 - Belen,5,Integral,0 (),,3,4,35 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Código 1254440  / Fatima,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Fatima Medellin ,Fatima,Ceramica,3,210 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,"4
                                    Cuatro alcobas con closet",4,210 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
272,Código 1253649  / Campo Amor,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Campo Amor Medellin ,Campo Amor,Ceramica,1,82 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,82 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Código 1252568  / Belén La Palma,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,20 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,20 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,Código 1247867  / Belén Aliadas,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belén Aliadas Medellin ,Belén Aliadas,Ceramica,2,63 M2. aproximadamente,Medellin Zona 4 - Belen,3,Integral,0 (),,2,4,63 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
275,Código 1247745  / Rosales,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,130 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,4,4,130 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Código 1247480  / La Castellana,"EN ARRIENDO $3,600,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Baldosa comun,2 + Baño de servicio,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,120 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
277,Código 1246527  / Rosales,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2 + Baño de servicio,170 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3 + Alcoba de servicio,5,170 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Código 1246101  / Belén Aliadas,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Belén Aliadas Medellin ,Belén Aliadas,Ceramica,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,5,68 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Código 1242927  / Rosales,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,4,320 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,8,5,320 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Código 1240543  / Loma de los Bernal,"EN ARRIENDO $1,900,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,85 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (cubierto),citofono,3,5,85 M2.,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
281,Código 1234548  / Belén Los Alpes,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,"1
                                    cabinado",40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"zona de ropas, ventanal",1,4,40 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
282,Código 1234502  / Belén Los Alpes,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,42 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"ventanal, zona de ropas",1,4,42 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Código 1230722  / Belen Granada,"EN ARRIENDO $7,000,000",Apartamento en Arriendo Belen Granada Medellin ,Belen Granada,Ceramica,5,254 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,3 + cuarto útil (),,5,4,254 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
284,Código 1229838  / Fatima,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Fatima Medellin ,Fatima,Ceramica,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,4,Integral,1 (),"ventanal, parqueadero cubierto,",3,5,120 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
285,Código 1227305  / Rosales,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,65 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
286,Código 1188625  / La Castellana,"EN ARRIENDO $5,600,000",ARRIENDO APARTAMENTO AMOBLADO EN BELEN ,La Castellana,Porcelanato,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (Cubierto),,2,5,100 M2.,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
287,Código 1209571  / La Castellana,"EN ARRIENDO $3,700,000",APARTAMENTO EN ARRIENDO SECTOR LA CASTELLANA,La Castellana,Ceramica,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,90 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Código 1209555  / La Castellana,"EN ARRIENDO $3,800,000",APARTAMENTO EN ARRIENDO SECTOR LA CASTELLA,La Castellana,Ceramica,2,95 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,95 M2.,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Código 1198208  / Belén Las Mercedes,"EN ARRIENDO $990,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,30 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Código 1198184  / Belén Las Mercedes,"EN ARRIENDO $930,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,25 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Código 1192885  / Santa Fé,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
292,Código 1192289  / Santa Fé,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,"1
                                    CABINADO",48 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,"2
                                    1 CLOSET",4,48 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
