,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
562,Código 1267509  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
563,Código 1267354  / Laureles,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,3 + Baño de servicio,183 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,2 + cuarto útil (Lineal),,3 + Alcoba de servicio,5,183 M2.,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
564,Código 1267216  / La Floresta,"EN ARRIENDO $2,000,000",Apartamento en Arriendo La Floresta Medellin ,La Floresta,Baldosa comun,1,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,4,4,120 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Código 1266859  / Calasanz,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,75 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
566,Código 1266836  / San German,"EN ARRIENDO $2,500,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
567,Código 1266834  / Robledo,"EN ARRIENDO $950,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,53 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,53 M2.,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
568,Código 1266831  / Robledo,"EN ARRIENDO $800,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,49 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,49 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Código 1266804  / San German,"EN ARRIENDO $2,200,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,70 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
570,Código 1266793  / Laureles,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,112 M2. aproximadamente,Medellin Zona 3 - Laureles,5,Integral,1 (),,3 + Alcoba de servicio,5,"3,800,000 M2.",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
571,Código 1266788  / Pilarica,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,5,55 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
572,Código 1266191  / Santa Lucía,"EN ARRIENDO $1,550,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Ceramica,2,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,40 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Código 1266186  / Santa Lucía,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Ceramica,2,30 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,3,0,30 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Código 1265388  / San Javier,"EN ARRIENDO $3,300,000",Apartamento en Arriendo San Javier Medellin ,San Javier,Baldosa comun,2,200 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,200 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
575,Código 1265211  / Avenida Nutibara,"EN ARRIENDO $8,000,000",Apartamento en Arriendo Avenida Nutibara Medellin ,Avenida Nutibara,Ceramica,3,250 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integralred de gas,0 (),,5,5,250 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Código 1265182  / Robledo,"EN ARRIENDO $850,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,40 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
577,Código 1265003  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,16 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,1,2,16 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Código 1264994  / San Joaquín,"EN ARRIENDO $2,900,000",Apartamento en Arriendo San Joaquín Medellin ,San Joaquín,Baldosa comun,2,250 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,5,5,250 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579,Código 1264875  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
580,Código 1264871  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Porcelanato,2,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
581,Código 1264707  / Avenida Nutibara,"EN ARRIENDO $19,800,000",Apartamento en Arriendo Avenida Nutibara Medellin ,Avenida Nutibara,Porcelanato,6,605 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Semi-Integral,0 (),,9 + Alcoba de servicio,0,605 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
582,Código 1264691  / Avenida Nutibara,"EN ARRIENDO $8,600,000",Apartamento en Arriendo Avenida Nutibara Medellin ,Avenida Nutibara,Porcelanato,2 + Baño de servicio,245 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,5,0,245 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
583,Código 1264665  / Los Colores,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,55 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
584,Código 1264609  / Los Colores,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,2,85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,85 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
585,Código 1264602  / Calasanz,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,3,55 M2.,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
586,Código 1263774  / La Castellana,"EN ARRIENDO $1,600,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Salón comedor, una de las alcobas es doble",2,0,70 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
587,Código 1263052  / Velodromo,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Velodromo Medellin ,Velodromo,CeramicaNUEVOS,"4
                                    REFORMADOS",110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralNUEVA,1 (),,"4
                                    PRINCIPAL MAS BAÑO
3 CLOSET",5,110 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Código 1262603  / San German,"EN ARRIENDO $2,100,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,75 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
589,Código 1261659  / San German,"EN ARRIENDO $2,000,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
590,Código 1261608  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
591,Código 1261600  / San German,"EN ARRIENDO $2,200,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,78 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,78 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
592,Código 974693  / Laureles,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Porteria 24 horas, ventanas antiruido, vistas hermosas, cerca de todo, internet rapido, servicios y triple play incluidos.",1,5,41 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
593,Código 972518  / Laureles,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera laminada,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Arriendo comodo apartamento de una alcoba con aire acondicionado, ventanas antiruido, vistas hermosas, porteria 24 horas, cerca de todo.",1,5,36 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
594,Código 972504  / Laureles,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,46 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Arriendo apartamento amoblado de una alcoba, amoblado y dotado, con vistas hermosas y las mejor ubicacion cerca de todo. Con aire acondicionado y ventanas antiruido, porteria 24 horas.",1,5,46 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595,Código 972483  / Laureles,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Arriendo hermoso apartamento amoblado y dotado con vistas hermosas y una ubicacion excelente, aire acondicionado, porteria 24 horas.",1,5,36 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
596,Código 972472  / Laureles,"EN ARRIENDO $5,200,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Arriendo hermoso apartamento PH con la mejor ubicacion, con vistas espectaculares, terraza de 120 mts2, aire acondicionado, ventanas antiruido, porteria 24 horas y cerca de todo.",1,5,36 M2.,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597,Código 972445  / Laureles,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Arriendo uno de los mejores apartamentos de una alcoba en Laureles, con terraza de 120 mts.2 y en pisos 17 y 18 con las mejores vistas de Laureles, cerca de todo, aire acondicionado, ventanas antiruido, porteria 24 horas.",1,5,41 M2.,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
598,Código 966121  / Laureles,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera laminada,1,41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Porteris 24 horas, servicios y tripleplay incluidos, nevera de bar.",1,5,41 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
599,Código 966113  / Laureles,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Porteria 24 horas, servicios y tripleplay incluidos.",1,5,41 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,Código 966102  / Laureles,"EN ARRIENDO $3,570,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera laminada,1,41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Porteria 24 horas, sericios y tripleplay incluido.",1,5,41 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
601,Código 966094  / Laureles,"EN ARRIENDO $3,570,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera,1,41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Porteria 24 horas, servicios y tripleplay incluidos.",1,5,41 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
602,Código 966089  / Laureles,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera,1,41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Arriendo apartamento con excelente ubicacion, con aire acondicionado, wifi rapido, servicios y tripleplay incluidos.",1,5,41 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603,Código 966085  / Laureles,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Apartamento amoblado cerca de todo, con servicios y tripleplay incluido.",1,5,36 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
604,Código 964880  / Laureles,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Apartamento amoblado con la mejor ubicacion, con porteria 24 horas y servicios y paquete de tripleplay incluidos en el arriendo.",1,5,36 M2.,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
605,Código 964855  / Laureles,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),Apartamento amoblado cerca de todo con sericios publicos y paquete tripleplay incluidos en el arriendo.,1,5,36 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
606,Código 964851  / Laureles,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Apartamento amoblado con excelente ubicacion, cerca de todo y con los servicios publicos y paquete tripleplay incluidos en el aarriendo.",1,5,36 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
607,Código 964846  / Laureles,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),Apartamento amoblado con excelente ubicacion y servicios publicos y paquete tripleplay incluido en el arriendo.,1,5,36 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
608,Código 963780  / Laureles,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Madera,1,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Porteria 24 horas, sericios publicos y paquete triple play incluido en el arriendo.","1
                                    Con closet y aire acondicionado",5,36 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
609,Código 762552  / Laureles,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,"1
                                    Cabinado",42 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCompletamente dotado con horno,0 (),"Con porteria 24 horas, con servicios y paquete tripleplay incluido.","1
                                    Muy grande, amplia, con dos closets",5,42 M2.,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
610,Código 762480  / Laureles,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,"1
                                    Cabinado",42 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCompletamente dotado y con horno,0 (),Recepcion 24 horas,"1
                                    Con dos closets.",5,42 M2.,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
611,Código 1261309  / Laureles,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,5 + Baño de servicio,210 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,2 + cuarto útil (),,4 + Alcoba de servicio,5,210 M2.,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
612,Código 1261274  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
613,Código 1261263  / Robledo,"EN ARRIENDO $950,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,2,3,45 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
614,Código 1261035  / Florida Nueva,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Florida Nueva Medellin ,Florida Nueva,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,80 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Código 1261001  / San German,"EN ARRIENDO $2,200,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,78 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,78 M2.,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
616,Código 1260739  / San German,"EN ARRIENDO $2,200,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,78 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,78 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
617,Código 1260726  / Robledo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,60 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
618,Código 1260168  / Calasanz,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,3,45 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
619,Código 1260161  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,70 M2.,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
620,Código 1260107  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
621,Código 1259927  / La Floresta,"EN ARRIENDO $5,500,000",Apartamento en Arriendo La Floresta Medellin ,La Floresta,Ceramica,4,420 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,7,4,420 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
622,Código 1259630  / Los Colores,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,80 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
623,Código 1259247  / Simón Bolivar,"EN ARRIENDO $7,000,000",Apartamento en Arriendo Simón Bolivar Medellin ,Simón Bolivar,Porcelanato,5,319 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,2 (),,5,6,319 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
624,Código 1259071  / Calasanz,"EN ARRIENDO $9,000,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,4,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,8,5,120 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
625,Código 1258947  / Calasanz,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,3,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCON RED DE GAS,0 (),,"3
                                    ALCOBA PRINCIPAL ,MAS BAÑO PRIVADO",5,120 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
626,Código 1258865  / Robledo,"EN ARRIENDO $900,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (Común ),,3,3,50 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
627,Código 1258346  / Santa Mónica,"EN ARRIENDO $6,500,000",Apartamento en Arriendo Santa Mónica Medellin ,Santa Mónica,Ceramica,4,150 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCON RED DE GAS,2 (),,6,5,150 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
628,Código 1257916  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
629,Código 1257900  / San German,"EN ARRIENDO $1,900,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,70 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
630,Código 1257862  / San German,"EN ARRIENDO $2,100,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0
631,Código 1257833  / Calasanz,"EN ARRIENDO $1,900,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,68 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,68 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
632,Código 1257341  / Calasanz,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,84 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,84 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
633,Código 1256799  / Robledo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
634,Código 1256743  / Laureles,"EN ARRIENDO $8,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,"MarmolLaminado en madera en alcobas,",3,162 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralTipo isla con barra,1 + cuarto útil (),,3,6,162 M2.,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
