codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1310146  / Robledo,"EN ARRIENDO $800,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,42 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,3,42 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1310056  / Conquistadores,"EN ARRIENDO $2,250,000",Apartamento en Arriendo Conquistadores Medellin ,Conquistadores,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,1,5,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1309992  / Los Colores,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,50 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
Código 1309991  / La Floresta,"EN ARRIENDO $1,400,000",Apartamento en Arriendo La Floresta Medellin ,La Floresta,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,1,4,45 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1309693  / Pilarica,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
Código 1309679  / Pilarica,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
Código 1309648  / Pilarica,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,60 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1309606  / Simón Bolivar,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Simón Bolivar Medellin ,Simón Bolivar,Baldosa comun,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,2,5,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1309592  / Los Colores,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,65 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
Código 1309549  / Calasanz,"EN ARRIENDO $1,550,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,60 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
Código 1309496  / Robledo,"EN ARRIENDO $900,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Baldosa comun,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,3,3,70 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1309386  / Laureles,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,8,Integral,1 (),,2,4,55 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1309378  / Pilarica,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1309312  / Los Colores,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,123 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,4,4,123 M2.,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
Código 1309272  / 2do Parque Laureles,"EN ARRIENDO $3,000,000",Apartamento en Arriendo 2do Parque Laureles Medellin ,2do Parque Laureles,Retal de marmolCristalizado,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),Porteria Diurna,"2
                                    2 Closet",5,90 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1309229  / Robledo,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Baldosa comun,1 + Baño de servicio,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,4,3,90 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1309161  / Calasanz,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,90 M2.,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
Código 1309147  / San German,"EN ARRIENDO $2,600,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,80 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
Código 1309108  / Los Colores,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,100 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
Código 1308838  / Santa Teresita,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Santa Teresita Medellin ,Santa Teresita,Madera laminada,3,150 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,2 (),,4,5,150 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
Código 1308752  / Calasanz,"EN ARRIENDO $1,550,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Porcelanato,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,4,60 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
Código 1308630  / Robledo,"EN ARRIENDO $1,050,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1308605  / El Nogal,"EN ARRIENDO $2,500,000",Apartamento en Arriendo El Nogal Medellin ,El Nogal,Marmol,2,78 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,5,78 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1308487  / San German,"EN ARRIENDO $2,900,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,2,75 M2.,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
Código 1308408  / Laureles,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Porcelanato,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Integral,1 (),,2,4,75 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1308406  / Laureles,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Porcelanato,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Integral,1 (),,2,4,75 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1308398  / Laureles,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,55 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1308390  / Laureles,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,55 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1308308  / San German,"EN ARRIENDO $2,200,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
Código 1308298  / Santa Lucía,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Baldosa comun,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,3,3,60 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1308211  / Santa Lucía,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Baldosa comun,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,3,3,60 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1308098  / Florida Nueva,"EN ARRIENDO $3,100,000",Apartamento en Arriendo Florida Nueva Medellin ,Florida Nueva,Madera laminada,3,120 M2. aproximadamente,Medellin Zona 3 - Laureles,4,Integral,1 (),,3,5,120 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
Código 1307910  / Los Colores,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0
Código 1307678  / Calasanz,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,55 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
Código 1307537  / Calasanz,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,85 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
Código 1307479  / Los Colores,"EN ARRIENDO $2,400,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,95 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,5,95 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1307465  / Los Colores,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,5,110 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1307415  / Los Colores,"EN ARRIENDO $4,300,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,5,110 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
Código 1307307  / Los Colores,"EN ARRIENDO $1,950,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,60 M2.,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
Código 1307195  / Calasanz,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,35 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),"Se puede Utilizar como Oficina o Apartaestudio, el Inmueble Incluye Televisor.",1,4,35 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Código 1307117  / Calasanz,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,75 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1307096  / Calasanz,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,90 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0
Código 1307009  / Robledo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,52 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,52 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Código 1306978  / Calasanz,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,PorcelanatoMadera laminada,2,83 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,83 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1306957  / Los Colores,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,90 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
Código 1306879  / Robledo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,56 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,56 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
Código 1306775  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,37 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (descubierto),,2,3,37 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Código 1306708  / Calasanz,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Porcelanato,2,89 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,89 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0
Código 1306705  / Los Colores,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,5,100 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1306692  / Calasanz,"EN ARRIENDO $1,250,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,"1
                                    Cabinado en vidrio templado",35 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCon Red de gas,0 (),,1,4,35 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
Código 1306515  / Robledo,"EN ARRIENDO $1,250,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,52 M2. aproximadamente,Medellin Zona 3 - Laureles,702,Integral,0 (),,3,3,52 M2.,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
Código 1306496  / Robledo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,52 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,2,3,52 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1306288  / Robledo,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,"2
                                    Cabinados en vidrio",85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCon red de gas,0 (),,"3
                                    Con closet",3,85 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1306245  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1306180  / Calasanz,"EN ARRIENDO $1,780,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,55 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Código 1306074  / Pilarica,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,60 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1306071  / La Castellana,"EN ARRIENDO $1,900,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,4,5,65 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1306060  / Pilarica,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,60 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1306029  / Estadio,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,1,64 M2. aproximadamente,Medellin Zona 3 - Laureles,302,Integral,1 + cuarto útil (),,2,4,64 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1305924  / Estadio,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Baldosa comun,2,83 M2. aproximadamente,Medellin Zona 3 - Laureles,302,Integral,1 (),,3,5,83 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1305578  / Calasanz,"EN ARRIENDO $2,400,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,3,75 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
Código 1305533  / Suramericana,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Suramericana Medellin ,Suramericana,Ceramica,3,114 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3 + Alcoba de servicio,5,114 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1305493  / Los Colores,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,32 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,1,4,32 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1305376  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,52 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (Parqueadero común),,3,3,52 M2.,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
Código 1305300  / Robledo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
Código 1304725  / Calasanz,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,"2
                                    baño alcoba
baño familiar",84 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralcon alacenas,1 + cuarto útil (),,3,4,84 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
Código 1304505  / Los Colores,"EN ARRIENDO $3,050,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,2,115 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,5,115 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1304300  / Santa Gema,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Santa Gema Medellin ,Santa Gema,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,1,4,50 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1304291  / Laureles,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
Código 1304270  / Los Colores,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Integral,0 (),,1,3,50 M2.,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Código 1304262  / Los Colores,"EN ARRIENDO $900,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,semi-integral,0 (),,3,2,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1304191  / Laureles,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2 + Baño de servicio,113 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3 + Alcoba de servicio,4,113 M2.,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Código 1304165  / Robledo,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,170 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3 + Alcoba de servicio,3,170 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1304081  / Suramericana,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Suramericana Medellin ,Suramericana,Ceramica,1,140 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,140 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1303972  / Calasanz,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,60 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Código 1303804  / Calasanz,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,90 M2.,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
Código 1303695  / Suramericana,"EN ARRIENDO $2,900,000",Apartamento en Arriendo Suramericana Medellin ,Suramericana,Ceramica,3,124 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,124 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Código 1271758  / Estadio,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,3,150 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,5,4,150 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
